,sim_number,price_vnd
118314,931852018,3000000
118315,819190789,11325000
118316,877010312,500000
118317,865107699,450000
118318,866000764,450000
118319,849743567,11325000
118320,343078839,450000
118321,971890774,450000
118322,974787738,450000
118323,943483983,1000000
118324,329271175,450000
118325,936009744,500000
118326,342967007,450000
118327,926678186,3000000
118328,819888878,10000000
118329,888365676,1000000
118330,334500037,450000
118331,363968388,450000
118332,705244399,1000000
118333,862368338,500000
118334,899759869,3000000
118335,979081216,500000
118336,335184688,450000
118337,707777675,10000000
118338,947252244,1000000
118339,764898999,12000000
118340,837821971,500000
118341,949281960,1000000
118342,898933998,1000000
118343,343121139,450000
118344,947780756,1000000
118345,889093527,1000000
118346,898878800,3000000
118347,865014588,450000
118348,705451432,1000000
118349,927679239,500000
118350,947152347,1000000
118351,818566779,10000000
118352,946885713,1000000
118353,927808080,3000000
118354,796229999,65000000
118355,855523399,3000000
118356,326561889,450000
118357,334420939,450000
118358,387701971,450000
118359,329111273,450000
118360,966263529,500000
118361,899036036,1000000
118362,772960666,12000000
118363,362678456,450000
118364,898383289,1000000
118365,779123433,1000000
118366,966636495,500000
118367,827797978,10000000
118368,327937966,450000
118369,775297999,12000000
118370,356899665,10000000
118371,865256772,450000
118372,941200700,1000000
118373,378574239,450000
118374,789319555,3000000
118375,936652829,3000000
118376,888369626,1000000
118377,388338338,450000
118378,338727272,450000
118379,948071703,1000000
118380,567368779,3000000
118381,799278298,3000000
118382,817061706,10000000
118383,949255473,1000000
118384,934908890,500000
118385,869318525,500000
118386,786500999,12000000
118387,944087741,1000000
118388,962371677,500000
118389,985683584,450000
118390,384672699,450000
118391,382386389,450000
118392,592989777,10000000
118393,941278489,1000000
118394,762743745,1000000
118395,942675226,1000000
118396,877151779,500000
118397,944519266,1000000
118398,865486782,450000
118399,326131094,450000
118400,334354386,450000
118401,342171996,450000
118402,399339779,12000000
118403,332893566,450000
118404,962714698,500000
118405,582254254,500000
118406,836931579,500000
118407,332532729,450000
118408,386015345,450000
118409,936765154,1000000
118410,327875456,450000
118411,862945488,450000
118412,813339111,3000000
118413,908994283,3000000
118414,909545170,500000
118415,904733386,500000
118416,708145234,1000000
118417,795766388,1000000
118418,862943966,450000
118419,796748748,1000000
118420,336436888,10000000
118421,327110600,450000
118422,327160174,450000
118423,877337740,500000
118424,877010689,500000
118425,877333599,500000
118426,797433939,1000000
118427,566062002,500000
118428,372379707,450000
118429,799066543,1000000
118430,763033766,1000000
118431,327568299,450000
118432,763766234,1000000
118433,879480048,500000
118434,378320660,450000
118435,523951978,500000
118436,794501501,1000000
118437,345920234,450000
118438,708199196,1000000
118439,969216299,3000000
118440,702598888,65000000
118441,795699694,1000000
118442,327501984,450000
118443,987508688,10000000
118444,935110793,1000000
118445,343842166,450000
118446,829056868,12000000
118447,852408678,11325000
118448,984140681,500000
118449,819816969,10000000
118450,344786288,450000
118451,707879879,50000000
118452,835835699,3000000
118453,879882278,500000
118454,362210986,450000
118455,369077969,5000000
118456,782083555,12000000
118457,985290838,500000
118458,996862011,3000000
118459,362999677,10000000
118460,332860220,450000
118461,798941888,12000000
118462,852437989,3000000
118463,985265672,450000
118464,879401668,500000
118465,787964379,1000000
118466,703005000,12000000
118467,343520739,450000
118468,335741688,450000
118469,938085860,500000
118470,789706688,3000000
118471,332294539,450000
118472,862938599,450000
118473,979122222,150000000
118474,376029179,450000
118475,901190722,1000000
118476,903071993,10000000
118477,901898187,3000000
118478,855809686,3000000
118479,916221639,500000
118480,347101079,450000
118481,966023022,500000
118482,934230406,1000000
118483,817455099,3000000
118484,869392008,3000000
118485,776242471,1000000
118486,912387518,500000
118487,848056789,11325000
118488,327537588,450000
118489,912106677,10000000
118490,839139868,3000000
118491,898300171,1000000
118492,392501699,450000
118493,977502729,500000
118494,836893869,10000000
118495,346255689,450000
118496,815042021,15000000
118497,566502004,500000
118498,325567894,10000000
118499,888307070,1000000
118500,372974839,450000
118501,708018012,1000000
118502,963918121,500000
118503,941618380,1000000
118504,939826751,500000
118505,922065599,3000000
118506,862946667,450000
118507,762711377,1000000
118508,906721678,10000000
118509,967175123,500000
118510,911113939,3000000
118511,344075388,450000
118512,326999950,450000
118513,925559988,13900000
118514,862972112,450000
118515,826656696,3000000
118516,943318975,1000000
118517,334268880,450000
118518,396049048,500000
118519,566919979,3000000
118520,778541998,1000000
118521,705997897,1000000
118522,334176679,450000
118523,799999852,10000000
118524,984678726,450000
118525,333755639,450000
118526,528562004,500000
118527,359060479,450000
118528,819252777,12000000
118529,865124884,450000
118530,769188686,3000000
118531,566686679,13900000
118532,968857875,500000
118533,702794694,1000000
118534,866989534,450000
118535,327498186,450000
118536,343093168,450000
118537,339653286,450000
118538,931177999,12000000
118539,937539880,500000
118540,762601985,1000000
118541,343897988,450000
118542,866290418,450000
118543,329725225,450000
118544,908795416,500000
118545,939443574,500000
118546,919779157,3000000
118547,939035786,500000
118548,899118889,12000000
118549,865942662,450000
118550,566501986,500000
118551,888234379,1000000
118552,879930299,500000
118553,944983678,3000000
118554,877994078,500000
118555,795681992,1000000
118556,389345999,10000000
118557,976698839,3000000
118558,338167333,450000
118559,388886607,10000000
118560,932366364,1000000
118561,862551989,10000000
118562,327990986,450000
118563,866797097,450000
118564,335180481,450000
118565,332635939,450000
118566,877011091,500000
118567,846730678,11325000
118568,877989894,500000
118569,868558979,10000000
118570,829878787,10000000
118571,799075797,1000000
118572,789999263,10000000
118573,976446664,450000
118574,905391765,500000
118575,932259555,12000000
118576,862929227,450000
118577,856408678,11325000
118578,705514953,1000000
118579,979552011,10000000
118580,334375968,450000
118581,343842168,450000
118582,349764866,450000
118583,702766811,1000000
118584,838187868,10000000
118585,866135168,450000
118586,327554586,450000
118587,708007907,1000000
118588,982400493,500000
118589,919123333,50000000
118590,854002234,3000000
118591,982650984,3000000
118592,926370999,10000000
118593,943299269,1000000
118594,982190819,3000000
118595,877992939,500000
118596,343234839,450000
118597,339312999,10000000
118598,813582838,3000000
118599,362685686,450000
118600,352366386,450000
118601,814122010,15000000
118602,344035888,10000000
118603,905295932,500000
118604,896888856,10000000
118605,945200868,1000000
118606,989568664,450000
118607,865384139,450000
118608,813972339,500000
118609,905865093,500000
118610,877339599,500000
118611,877010219,500000
118612,782662662,1000000
118613,337181968,450000
118614,703776600,1000000
118615,904210876,500000
118616,765700234,1000000
118617,888712572,1000000
118618,334949494,450000
118619,328500839,450000
118620,947210609,1000000
118621,523582001,500000
118622,333638678,450000
118623,918688336,500000
118624,328472021,450000
118625,948808661,1000000
118626,706345650,1000000
118627,923890566,500000
118628,329035839,450000
118629,877150410,500000
118630,582842007,500000
118631,926366949,3000000
118632,917511565,500000
118633,342649444,450000
118634,916938379,3000000
118635,946047177,1000000
118636,334196468,450000
118637,782339986,1000000
118638,368383383,450000
118639,862975299,450000
118640,859004665,500000
118641,925486880,500000
118642,921505968,3000000
118643,945969445,1000000
118644,326555160,450000
118645,822345888,12000000
118646,877151205,500000
118647,354101555,10000000
118648,993774477,3000000
118649,707878080,3000000
118650,974326776,450000
118651,333715445,450000
118652,869345459,500000
118653,862902189,450000
118654,792773368,1000000
118655,921756586,3000000
118656,343563739,450000
118657,789757959,3000000
118658,777088444,12000000
118659,859977639,3000000
118660,912819032,500000
118661,818122010,15000000
118662,824741999,12000000
118663,798583737,1000000
118664,826171616,3000000
118665,835213579,3000000
118666,862954505,450000
118667,797367888,12000000
118668,973412064,500000
118669,357831368,450000
118670,936888313,500000
118671,984287968,10000000
118672,877336878,500000
118673,912981061,500000
118674,898989258,3000000
118675,326946388,450000
118676,795665065,1000000
118677,795588500,1000000
118678,839668448,500000
118679,939263789,10000000
118680,708851888,12000000
118681,582343777,10000000
118682,814811588,500000
118683,899058866,1000000
118684,355300577,450000
118685,325688853,450000
118686,888887672,10300000
118687,816593999,12000000
118688,343721119,450000
118689,987882606,450000
118690,523282006,500000
118691,909093634,1000000
118692,336023699,450000
118693,358989890,450000
118694,702753153,1000000
118695,375500989,450000
118696,778991199,10000000
118697,762567267,1000000
118698,359552277,450000
118699,924082014,12000000
118700,946340125,1000000
118701,909129999,65000000
118702,925828589,10000000
118703,879489368,500000
118704,357293068,450000
118705,332182186,450000
118706,352031221,450000
118707,978554789,10000000
118708,944592985,1000000
118709,963170879,3000000
118710,819072008,15000000
118711,393577222,10000000
118712,898309309,1000000
118713,345755222,10000000
118714,326972388,450000
118715,981623568,450000
118716,328713234,450000
118717,815460000,10000000
118718,352799839,450000
118719,879230504,500000
118720,799133299,1000000
118721,795732632,1000000
118722,928971666,10000000
118723,786339666,12000000
118724,932631987,3000000
118725,366490478,450000
118726,987857684,450000
118727,373477959,450000
118728,706666619,10000000
118729,327110701,450000
118730,343800220,450000
118731,377725715,450000
118732,366694566,450000
118733,336120185,450000
118734,337515357,450000
118735,879199597,500000
